date,signal,price,cash,position,position_value,total_value,daily_pnl
2021-02-25,0.0,4.067046165466309,1000000.0,0,0.0,1000000.0,0.0
2021-02-26,0.0,4.014713287353516,1000000.0,0,0.0,1000000.0,0.0
2021-03-01,0.0,3.9922847747802734,1000000.0,0,0.0,1000000.0,0.0
2021-03-02,0.0,3.9549031257629395,1000000.0,0,0.0,1000000.0,0.0
2021-03-03,0.0,4.074522972106934,1000000.0,0,0.0,1000000.0,0.0
2021-03-04,0.0,4.074522972106934,1000000.0,0,0.0,1000000.0,0.0
2021-03-05,0.0,4.164237022399902,1000000.0,0,0.0,1000000.0,0.0
2021-03-08,0.0,4.134332180023193,1000000.0,0,0.0,1000000.0,0.0
2021-03-09,0.0,4.0819993019104,1000000.0,0,0.0,1000000.0,0.0
2021-03-10,0.0,4.037142276763916,1000000.0,0,0.0,1000000.0,0.0
2021-03-11,0.0,4.096951484680176,1000000.0,0,0.0,1000000.0,0.0
2021-03-12,0.0,4.067046165466309,1000000.0,0,0.0,1000000.0,0.0
2021-03-15,0.0,4.149284839630127,1000000.0,0,0.0,1000000.0,0.0
2021-03-16,0.0,4.1866655349731445,1000000.0,0,0.0,1000000.0,0.0
2021-03-17,0.0,4.134332180023193,1000000.0,0,0.0,1000000.0,0.0
2021-03-18,0.0,4.096951484680176,1000000.0,0,0.0,1000000.0,0.0
2021-03-19,0.0,4.007236957550049,1000000.0,0,0.0,1000000.0,0.0
2021-03-22,0.0,4.052094459533691,1000000.0,0,0.0,1000000.0,0.0
2021-03-23,0.0,4.037142276763916,1000000.0,0,0.0,1000000.0,0.0
2021-03-24,0.0,4.044617652893066,1000000.0,0,0.0,1000000.0,0.0
2021-03-25,0.0,4.007236957550049,1000000.0,0,0.0,1000000.0,0.0
2021-03-26,0.0,3.999760866165161,1000000.0,0,0.0,1000000.0,0.0
2021-03-29,0.0,4.0819993019104,1000000.0,0,0.0,1000000.0,0.0
2021-03-30,0.0,4.096951484680176,1000000.0,0,0.0,1000000.0,0.0
2021-03-31,0.0,4.14180850982666,1000000.0,0,0.0,1000000.0,0.0
2021-04-01,0.0,4.111904144287109,1000000.0,0,0.0,1000000.0,0.0
2021-04-02,0.0,4.052094459533691,1000000.0,0,0.0,1000000.0,0.0
2021-04-06,0.0,4.052094459533691,1000000.0,0,0.0,1000000.0,0.0
2021-04-07,0.0,4.074522972106934,1000000.0,0,0.0,1000000.0,0.0
2021-04-08,0.0,4.067046165466309,1000000.0,0,0.0,1000000.0,0.0
2021-04-09,0.0,4.052094459533691,1000000.0,0,0.0,1000000.0,0.0
2021-04-12,0.0,4.096951484680176,1000000.0,0,0.0,1000000.0,0.0
2021-04-13,0.0,4.119379997253418,1000000.0,0,0.0,1000000.0,0.0
2021-04-14,0.0,4.074522972106934,1000000.0,0,0.0,1000000.0,0.0
2021-04-15,0.0,4.074522972106934,1000000.0,0,0.0,1000000.0,0.0
2021-04-16,0.0,4.059569835662842,1000000.0,0,0.0,1000000.0,0.0
2021-04-19,0.0,4.067046165466309,1000000.0,0,0.0,1000000.0,0.0
2021-04-20,0.0,4.029665470123291,1000000.0,0,0.0,1000000.0,0.0
2021-04-21,0.0,4.014713287353516,1000000.0,0,0.0,1000000.0,0.0
2021-04-22,0.0,3.9848084449768066,1000000.0,0,0.0,1000000.0,0.0
2021-04-23,0.0,3.9549031257629395,1000000.0,0,0.0,1000000.0,0.0
2021-04-26,0.0,3.939951181411743,1000000.0,0,0.0,1000000.0,0.0
2021-04-27,0.0,3.917522668838501,1000000.0,0,0.0,1000000.0,0.0
2021-04-28,0.0,3.88761830329895,1000000.0,0,0.0,1000000.0,0.0
2021-04-29,0.0,3.902571201324463,1000000.0,0,0.0,1000000.0,0.0
2021-04-30,0.0,3.835284471511841,1000000.0,0,0.0,1000000.0,0.0
2021-05-06,0.0,3.827808141708374,1000000.0,0,0.0,1000000.0,0.0
2021-05-07,0.0,3.902571201324463,1000000.0,0,0.0,1000000.0,0.0
2021-05-10,0.0,3.9249987602233887,1000000.0,0,0.0,1000000.0,0.0
2021-05-11,0.0,3.9100468158721924,1000000.0,0,0.0,1000000.0,0.0
2021-05-12,0.0,3.9324755668640137,1000000.0,0,0.0,1000000.0,0.0
2021-05-13,0.0,3.917522668838501,1000000.0,0,0.0,1000000.0,0.0
2021-05-14,0.0,3.94742751121521,1000000.0,0,0.0,1000000.0,0.0
2021-05-17,0.0,3.939951181411743,1000000.0,0,0.0,1000000.0,0.0
2021-05-18,0.0,3.9324755668640137,1000000.0,0,0.0,1000000.0,0.0
2021-05-19,0.0,3.895094394683838,1000000.0,0,0.0,1000000.0,0.0
2021-05-20,0.0,3.9100468158721924,1000000.0,0,0.0,1000000.0,0.0
2021-05-21,0.0,3.865189790725708,1000000.0,0,0.0,1000000.0,0.0
2021-05-24,0.0,3.8801419734954834,1000000.0,0,0.0,1000000.0,0.0
2021-05-25,0.0,3.9324755668640137,1000000.0,0,0.0,1000000.0,0.0
2021-05-26,0.0,3.9324755668640137,1000000.0,0,0.0,1000000.0,0.0
2021-05-27,0.0,3.9324755668640137,1000000.0,0,0.0,1000000.0,0.0
2021-05-28,0.0,3.939951181411743,1000000.0,0,0.0,1000000.0,0.0
2021-05-31,0.0,3.895094394683838,1000000.0,0,0.0,1000000.0,0.0
2021-06-01,0.0,3.8726654052734375,1000000.0,0,0.0,1000000.0,0.0
2021-06-02,0.0,3.8801419734954834,1000000.0,0,0.0,1000000.0,0.0
2021-06-03,0.0,3.8502368927001953,1000000.0,0,0.0,1000000.0,0.0
2021-06-04,0.0,3.865189790725708,1000000.0,0,0.0,1000000.0,0.0
2021-06-07,0.0,3.865189790725708,1000000.0,0,0.0,1000000.0,0.0
2021-06-08,0.0,3.88761830329895,1000000.0,0,0.0,1000000.0,0.0
2021-06-09,0.0,3.8801419734954834,1000000.0,0,0.0,1000000.0,0.0
2021-06-10,0.0,3.88761830329895,1000000.0,0,0.0,1000000.0,0.0
2021-06-11,0.0,3.8801419734954834,1000000.0,0,0.0,1000000.0,0.0
2021-06-15,0.0,3.857712984085083,1000000.0,0,0.0,1000000.0,0.0
2021-06-16,0.0,3.865189790725708,1000000.0,0,0.0,1000000.0,0.0
2021-06-17,0.0,3.8726654052734375,1000000.0,0,0.0,1000000.0,0.0
2021-06-18,0.0,3.8726654052734375,1000000.0,0,0.0,1000000.0,0.0
2021-06-21,0.0,3.8502368927001953,1000000.0,0,0.0,1000000.0,0.0
2021-06-22,0.0,3.857712984085083,1000000.0,0,0.0,1000000.0,0.0
2021-06-23,0.0,3.8427605628967285,1000000.0,0,0.0,1000000.0,0.0
2021-06-24,0.0,3.88761830329895,1000000.0,0,0.0,1000000.0,0.0
2021-06-25,0.0,3.9100468158721924,1000000.0,0,0.0,1000000.0,0.0
2021-06-28,0.0,3.8726654052734375,1000000.0,0,0.0,1000000.0,0.0
2021-06-29,0.0,3.865189790725708,1000000.0,0,0.0,1000000.0,0.0
2021-06-30,0.0,3.865189790725708,1000000.0,0,0.0,1000000.0,0.0
2021-07-01,0.0,3.9324755668640137,1000000.0,0,0.0,1000000.0,0.0
2021-07-02,0.0,3.9249987602233887,1000000.0,0,0.0,1000000.0,0.0
2021-07-05,0.0,3.88761830329895,1000000.0,0,0.0,1000000.0,0.0
2021-07-06,0.0,3.9002246856689453,1000000.0,0,0.0,1000000.0,0.0
2021-07-07,0.0,3.892345428466797,1000000.0,0,0.0,1000000.0,0.0
2021-07-08,0.0,3.8529489040374756,1000000.0,0,0.0,1000000.0,0.0
2021-07-09,0.0,3.821432590484619,1000000.0,0,0.0,1000000.0,0.0
2021-07-12,0.0,3.7583980560302734,1000000.0,0,0.0,1000000.0,0.0
2021-07-13,0.0,3.7426397800445557,1000000.0,0,0.0,1000000.0,0.0
2021-07-14,0.0,3.711122751235962,1000000.0,0,0.0,1000000.0,0.0
2021-07-15,0.0,3.7426397800445557,1000000.0,0,0.0,1000000.0,0.0
2021-07-16,0.0,3.7347605228424072,1000000.0,0,0.0,1000000.0,0.0
2021-07-19,0.0,3.726881504058838,1000000.0,0,0.0,1000000.0,0.0
2021-07-20,0.0,3.711122751235962,1000000.0,0,0.0,1000000.0,0.0
2021-07-21,0.0,3.695364475250244,1000000.0,0,0.0,1000000.0,0.0
2021-07-22,0.0,3.711122751235962,1000000.0,0,0.0,1000000.0,0.0
2021-07-23,0.0,3.7032432556152344,1000000.0,0,0.0,1000000.0,0.0
2021-07-26,0.0,3.6796061992645264,1000000.0,0,0.0,1000000.0,0.0
2021-07-27,0.0,3.640209674835205,1000000.0,0,0.0,1000000.0,0.0
2021-07-28,1.0,3.6796061992645264,2.6369598027085885,271496,998998.3646755219,999001.0016353246,-998.9983646754408
2021-07-29,0.0,3.640209674835205,2.6369598027085885,271496,988302.3658790588,988305.0028388615,-10695.998796463013
2021-07-30,0.0,3.616572380065918,2.6369598027085885,271496,981884.9348983765,981887.5718581792,-6417.430980682373
2021-08-02,0.0,3.624451160430908,2.6369598027085885,271496,984023.9922523499,984026.6292121526,2139.0573539733887
2021-08-03,0.0,3.6086928844451904,2.6369598027085885,271496,979745.6833553314,979748.3203151341,-4278.308897018433
2021-08-04,0.0,3.5850560665130615,2.6369598027085885,271496,973328.3818340302,973331.0187938329,-6417.3015213012695
2021-08-05,0.0,3.577176094055176,2.6369598027085885,271496,971189.000831604,971191.6377914067,-2139.3810024261475
2021-08-06,0.0,3.5692968368530273,2.6369598027085885,271496,969049.8140182495,969052.4509780522,-2139.186813354492
2021-08-09,0.0,3.5850560665130615,2.6369598027085885,271496,973328.3818340302,973331.0187938329,4278.56781578064
2021-08-10,0.0,3.5929346084594727,2.6369598027085885,271496,975467.374458313,975470.0114181157,2138.992624282837
2021-08-11,0.0,3.6638474464416504,2.6369598027085885,271496,994719.9263191223,994722.563278925,19252.551860809326
2021-08-12,0.0,3.6480889320373535,2.6369598027085885,271496,990441.5526924133,990444.189652216,-4278.373626708984
2021-08-13,0.0,3.6323304176330566,2.6369598027085885,271496,986163.1790657043,986165.816025507,-4278.373626708984
2021-08-16,0.0,3.640209674835205,2.6369598027085885,271496,988302.3658790588,988305.0028388615,2139.186813354492
2021-08-17,0.0,3.640209674835205,2.6369598027085885,271496,988302.3658790588,988305.0028388615,0.0
2021-08-18,0.0,3.6796061992645264,2.6369598027085885,271496,998998.3646755219,999001.0016353246,10695.998796463013
2021-08-19,-1.0,3.655968427658081,991590.8603910257,0,0.0,991590.8603910257,-7410.141244298895
2021-08-20,0.0,3.671726942062378,991590.8603910257,0,0.0,991590.8603910257,0.0
2021-08-23,0.0,3.6480889320373535,991590.8603910257,0,0.0,991590.8603910257,0.0
2021-08-24,0.0,3.6480889320373535,991590.8603910257,0,0.0,991590.8603910257,0.0
2021-08-25,0.0,3.6480889320373535,991590.8603910257,0,0.0,991590.8603910257,0.0
2021-08-26,0.0,3.640209674835205,991590.8603910257,0,0.0,991590.8603910257,0.0
2021-08-27,0.0,3.655968427658081,991590.8603910257,0,0.0,991590.8603910257,0.0
2021-08-30,0.0,3.6086928844451904,991590.8603910257,0,0.0,991590.8603910257,0.0
2021-08-31,1.0,3.640209674835205,0.9228689620504156,272127,990599.3381838799,990600.2610528419,-990.5993381837616
2021-09-01,0.0,3.6874849796295166,0.9228689620504156,272127,1003464.2250516415,1003465.1479206035,12864.886867761612
2021-09-02,0.0,3.695364475250244,0.9228689620504156,272127,1005608.4485564232,1005609.3714253852,2144.223504781723
2021-09-03,0.0,3.726881504058838,0.9228689620504156,272127,1014185.0830550194,1014186.0059239814,8576.634498596191
2021-09-06,0.0,3.726881504058838,0.9228689620504156,272127,1014185.0830550194,1014186.0059239814,0.0
2021-09-07,0.0,3.7426397800445557,0.9228689620504156,272127,1018473.3354241848,1018474.2582931468,4288.2523691654205
2021-09-08,0.0,3.7583980560302734,0.9228689620504156,272127,1022761.5877933502,1022762.5106623123,4288.2523691654205
2021-09-09,0.0,3.7426397800445557,0.9228689620504156,272127,1018473.3354241848,1018474.2582931468,-4288.2523691654205
2021-09-10,0.0,3.7741572856903076,0.9228689620504156,272127,1027050.0996830463,1027051.0225520084,8576.764258861542
2021-09-13,0.0,3.7583980560302734,0.9228689620504156,272127,1022761.5877933502,1022762.5106623123,-4288.511889696121
2021-09-14,0.0,3.711122751235962,0.9228689620504156,272127,1009896.7009255886,1009897.6237945507,-12864.886867761612
2021-09-15,0.0,3.6874849796295166,0.9228689620504156,272127,1003464.2250516415,1003465.1479206035,-6432.475873947144
2021-09-16,0.0,3.6874849796295166,0.9228689620504156,272127,1003464.2250516415,1003465.1479206035,0.0
2021-09-17,0.0,3.7032432556152344,0.9228689620504156,272127,1007752.4774208069,1007753.4002897689,4288.2523691654205
2021-09-22,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,-15008.980612277985
2021-09-23,1.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,6432.540754079819
2021-09-24,0.0,3.655968427658081,0.9228689620504156,272127,994887.7203133106,994888.6431822727,-4288.317249298096
2021-09-27,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,-2144.223504781723
2021-09-28,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,6432.540754079819
2021-09-29,0.0,3.6874849796295166,0.9228689620504156,272127,1003464.2250516415,1003465.1479206035,4288.187489032745
2021-09-30,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,-4288.187489032745
2021-10-08,0.0,3.711122751235962,0.9228689620504156,272127,1009896.7009255886,1009897.6237945507,10720.663362979889
2021-10-11,0.0,3.7347605228424072,0.9228689620504156,272127,1016329.1767995358,1016330.0996684978,6432.475873947144
2021-10-12,0.0,3.7426397800445557,0.9228689620504156,272127,1018473.3354241848,1018474.2582931468,2144.158624649048
2021-10-13,0.0,3.7190020084381104,0.9228689620504156,272127,1012040.8595502377,1012041.7824191997,-6432.475873947144
2021-10-14,0.0,3.711122751235962,0.9228689620504156,272127,1009896.7009255886,1009897.6237945507,-2144.158624649048
2021-10-15,0.0,3.7426397800445557,0.9228689620504156,272127,1018473.3354241848,1018474.2582931468,8576.634498596191
2021-10-18,0.0,3.726881504058838,0.9228689620504156,272127,1014185.0830550194,1014186.0059239814,-4288.2523691654205
2021-10-19,0.0,3.7190020084381104,0.9228689620504156,272127,1012040.8595502377,1012041.7824191997,-2144.223504781723
2021-10-20,0.0,3.7032432556152344,0.9228689620504156,272127,1007752.4774208069,1007753.4002897689,-4288.382129430771
2021-10-21,0.0,3.7347605228424072,0.9228689620504156,272127,1016329.1767995358,1016330.0996684978,8576.699378728867
2021-10-22,0.0,3.726881504058838,0.9228689620504156,272127,1014185.0830550194,1014186.0059239814,-2144.0937445163727
2021-10-25,0.0,3.7190020084381104,0.9228689620504156,272127,1012040.8595502377,1012041.7824191997,-2144.223504781723
2021-10-26,0.0,3.7032432556152344,0.9228689620504156,272127,1007752.4774208069,1007753.4002897689,-4288.382129430771
2021-10-27,0.0,3.7032432556152344,0.9228689620504156,272127,1007752.4774208069,1007753.4002897689,0.0
2021-10-28,0.0,3.6796061992645264,0.9228689620504156,272127,1001320.1961872578,1001321.1190562198,-6432.281233549118
2021-10-29,0.0,3.6796061992645264,0.9228689620504156,272127,1001320.1961872578,1001321.1190562198,0.0
2021-11-01,0.0,3.726881504058838,0.9228689620504156,272127,1014185.0830550194,1014186.0059239814,12864.886867761612
2021-11-02,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,-17153.268997192383
2021-11-03,0.0,3.655968427658081,0.9228689620504156,272127,994887.7203133106,994888.6431822727,-2144.0937445163727
2021-11-04,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,2144.0937445163727
2021-11-05,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,2144.223504781723
2021-11-08,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,-6432.540754079819
2021-11-09,0.0,3.655968427658081,0.9228689620504156,272127,994887.7203133106,994888.6431822727,2144.223504781723
2021-11-10,0.0,3.640209674835205,0.9228689620504156,272127,990599.3381838799,990600.2610528419,-4288.382129430771
2021-11-11,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,8576.699378728867
2021-11-12,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,-2144.223504781723
2021-11-15,0.0,3.6796061992645264,0.9228689620504156,272127,1001320.1961872578,1001321.1190562198,4288.382129430771
2021-11-16,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,-4288.382129430771
2021-11-17,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,0.0
2021-11-18,0.0,3.655968427658081,0.9228689620504156,272127,994887.7203133106,994888.6431822727,-2144.0937445163727
2021-11-19,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,4288.317249298096
2021-11-22,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,-6432.540754079819
2021-11-23,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,0.0
2021-11-24,0.0,3.655968427658081,0.9228689620504156,272127,994887.7203133106,994888.6431822727,2144.223504781723
2021-11-25,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,-2144.223504781723
2021-11-26,0.0,3.6323304176330566,0.9228689620504156,272127,988455.1795592308,988456.1024281929,-4288.317249298096
2021-11-29,0.0,3.6086928844451904,0.9228689620504156,272127,982022.7685654163,982023.6914343784,-6432.410993814468
2021-11-30,0.0,3.6086928844451904,0.9228689620504156,272127,982022.7685654163,982023.6914343784,0.0
2021-12-01,0.0,3.624451160430908,0.9228689620504156,272127,986311.0209345818,986311.9438035438,4288.2523691654205
2021-12-02,0.0,3.6323304176330566,0.9228689620504156,272127,988455.1795592308,988456.1024281929,2144.158624649048
2021-12-03,0.0,3.6323304176330566,0.9228689620504156,272127,988455.1795592308,988456.1024281929,0.0
2021-12-06,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,4288.317249298096
2021-12-07,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,6432.540754079819
2021-12-08,0.0,3.655968427658081,0.9228689620504156,272127,994887.7203133106,994888.6431822727,-4288.317249298096
2021-12-09,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,4288.317249298096
2021-12-10,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,0.0
2021-12-13,0.0,3.6480889320373535,0.9228689620504156,272127,992743.4968085289,992744.419677491,-6432.540754079819
2021-12-14,0.0,3.640209674835205,0.9228689620504156,272127,990599.3381838799,990600.2610528419,-2144.158624649048
2021-12-15,0.0,3.6323304176330566,0.9228689620504156,272127,988455.1795592308,988456.1024281929,-2144.158624649048
2021-12-16,0.0,3.640209674835205,0.9228689620504156,272127,990599.3381838799,990600.2610528419,2144.158624649048
2021-12-17,0.0,3.6323304176330566,0.9228689620504156,272127,988455.1795592308,988456.1024281929,-2144.158624649048
2021-12-20,0.0,3.6323304176330566,0.9228689620504156,272127,988455.1795592308,988456.1024281929,0.0
2021-12-21,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,8576.634498596191
2021-12-22,0.0,3.655968427658081,0.9228689620504156,272127,994887.7203133106,994888.6431822727,-2144.0937445163727
2021-12-23,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,2144.0937445163727
2021-12-24,0.0,3.6638474464416504,0.9228689620504156,272127,997031.814057827,997032.736926789,0.0
2021-12-27,0.0,3.671726942062378,0.9228689620504156,272127,999176.0375626087,999176.9604315708,2144.223504781723
2021-12-28,0.0,3.6874849796295166,0.9228689620504156,272127,1003464.2250516415,1003465.1479206035,4288.187489032745
2021-12-29,-1.0,3.671726942062378,998177.7843940081,0,0.0,998177.7843940081,-5287.363526595407
2021-12-30,0.0,3.655968427658081,998177.7843940081,0,0.0,998177.7843940081,0.0
2021-12-31,0.0,3.6480889320373535,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-04,0.0,3.6796061992645264,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-05,0.0,3.711122751235962,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-06,0.0,3.7032432556152344,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-07,0.0,3.7347605228424072,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-10,0.0,3.7426397800445557,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-11,0.0,3.7426397800445557,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-12,0.0,3.7190020084381104,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-13,0.0,3.726881504058838,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-14,0.0,3.6874849796295166,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-17,0.0,3.6638474464416504,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-18,0.0,3.695364475250244,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-19,0.0,3.7032432556152344,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-20,0.0,3.7426397800445557,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-21,0.0,3.7032432556152344,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-24,0.0,3.7032432556152344,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-25,0.0,3.6796061992645264,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-26,0.0,3.695364475250244,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-27,0.0,3.6874849796295166,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-01-28,0.0,3.671726942062378,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-07,0.0,3.7347605228424072,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-08,0.0,3.821432590484619,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-09,0.0,3.81355357170105,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-10,0.0,3.8293118476867676,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-11,0.0,3.837190866470337,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-14,0.0,3.7820370197296143,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-15,0.0,3.750519275665283,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-16,0.0,3.766278028488159,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-17,0.0,3.766278028488159,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-18,0.0,3.7899160385131836,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-21,0.0,3.797795295715332,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-22,0.0,3.766278028488159,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-23,0.0,3.7583980560302734,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-24,0.0,3.7032432556152344,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-25,0.0,3.6796061992645264,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-02-28,0.0,3.671726942062378,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-01,0.0,3.6874849796295166,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-02,0.0,3.7032432556152344,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-03,0.0,3.7347605228424072,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-04,0.0,3.7190020084381104,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-07,0.0,3.6638474464416504,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-08,0.0,3.640209674835205,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-09,0.0,3.5929346084594727,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-10,0.0,3.5929346084594727,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-11,0.0,3.6323304176330566,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-14,0.0,3.616572380065918,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-15,0.0,3.577176094055176,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-16,0.0,3.5850560665130615,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-17,0.0,3.5614171028137207,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-18,0.0,3.5850560665130615,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-21,0.0,3.577176094055176,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-22,0.0,3.616572380065918,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-23,0.0,3.6008141040802,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-24,0.0,3.6086928844451904,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-25,0.0,3.640209674835205,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-28,0.0,3.695364475250244,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-29,0.0,3.7190020084381104,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-30,0.0,3.711122751235962,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-03-31,0.0,3.7583980560302734,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-01,0.0,3.7741572856903076,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-06,0.0,3.8056743144989014,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-07,0.0,3.797795295715332,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-08,0.0,3.7899160385131836,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-11,0.0,3.766278028488159,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-12,0.0,3.766278028488159,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-13,0.0,3.7741572856903076,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-14,0.0,3.7583980560302734,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-15,0.0,3.750519275665283,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-18,0.0,3.7190020084381104,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-19,0.0,3.726881504058838,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-20,0.0,3.7347605228424072,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-21,0.0,3.766278028488159,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-22,0.0,3.81355357170105,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-25,-1.0,3.7426397800445557,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-26,0.0,3.7899160385131836,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-27,0.0,3.711122751235962,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-28,0.0,3.7583980560302734,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-04-29,0.0,3.766278028488159,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-05-05,0.0,3.7426397800445557,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-05-06,0.0,3.7347605228424072,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-05-09,0.0,3.750519275665283,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-05-10,0.0,3.726881504058838,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-05-11,0.0,3.671726942062378,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-05-12,0.0,3.6638474464416504,998177.7843940081,0,0.0,998177.7843940081,0.0
2022-05-13,0.0,3.7032432556152344,998177.7843940081,0,0.0,998177.7843940081,0.0
