净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2017-12-08,1.4943,1.4943,1.20%,开放申购,开放赎回,
2017-12-11,1.5088,1.5088,0.97%,开放申购,开放赎回,
2017-12-12,1.5008,1.5008,-0.53%,开放申购,开放赎回,
2017-12-13,1.5245,1.5245,1.58%,开放申购,开放赎回,
2017-12-14,1.5176,1.5176,-0.45%,开放申购,开放赎回,
2017-12-15,1.5019,1.5019,-1.03%,开放申购,开放赎回,
2017-12-18,1.5137,1.5137,0.79%,开放申购,开放赎回,
2017-12-19,1.5211,1.5211,0.49%,开放申购,开放赎回,
2017-12-20,1.5185,1.5185,-0.17%,开放申购,开放赎回,
2017-12-21,1.5181,1.5181,-0.03%,开放申购,开放赎回,
2017-12-22,1.5292,1.5292,0.73%,开放申购,开放赎回,
2017-12-27,1.5231,1.5231,,开放申购,开放赎回,
2017-12-28,1.5357,1.5357,0.83%,开放申购,开放赎回,
2017-12-29,1.5358,1.5358,0.01%,开放申购,开放赎回,
2017-12-31,1.5357,1.5357,,开放申购,开放赎回,
2018-01-02,1.5586,1.5586,1.48%,开放申购,开放赎回,
2018-01-03,1.558,1.558,-0.04%,开放申购,开放赎回,
2018-01-04,1.5689,1.5689,0.70%,开放申购,开放赎回,
2018-01-05,1.5693,1.5693,0.03%,开放申购,开放赎回,
2018-01-08,1.5711,1.5711,0.11%,开放申购,开放赎回,
2018-01-09,1.5791,1.5791,0.51%,开放申购,开放赎回,
2018-01-10,1.5881,1.5881,0.57%,开放申购,开放赎回,
2018-01-11,1.5884,1.5884,0.02%,开放申购,开放赎回,
2018-01-12,1.5978,1.5978,0.59%,开放申购,开放赎回,
2018-01-15,1.5857,1.5857,-0.76%,开放申购,开放赎回,
2018-01-16,1.6083,1.6083,1.43%,开放申购,开放赎回,
2018-01-17,1.6111,1.6111,0.17%,开放申购,开放赎回,
2018-01-18,1.6206,1.6206,0.59%,开放申购,开放赎回,
2018-01-19,1.621,1.621,0.02%,开放申购,开放赎回,
2018-01-22,1.6265,1.6265,0.34%,开放申购,开放赎回,
2018-01-23,1.6491,1.6491,1.39%,开放申购,开放赎回,
2018-01-24,1.6481,1.6481,-0.06%,开放申购,开放赎回,
2018-01-25,1.629,1.629,-1.16%,开放申购,开放赎回,
2018-01-26,1.6454,1.6454,1.01%,开放申购,开放赎回,
2018-01-29,1.6318,1.6318,-0.83%,开放申购,开放赎回,
2018-01-30,1.6171,1.6171,-0.90%,开放申购,开放赎回,
2018-01-31,1.6296,1.6296,0.77%,开放申购,开放赎回,
2018-02-01,1.611,1.611,-1.14%,开放申购,开放赎回,
2018-02-02,1.6051,1.6051,-0.37%,开放申购,开放赎回,
2018-02-05,1.5912,1.5912,-0.87%,开放申购,开放赎回,
2018-02-06,1.5175,1.5175,-4.63%,开放申购,开放赎回,
2018-02-07,1.4987,1.4987,-1.24%,开放申购,开放赎回,
2018-02-08,1.504,1.504,0.35%,开放申购,开放赎回,
2018-02-09,1.4663,1.4663,-2.51%,开放申购,开放赎回,
2018-02-12,1.4597,1.4597,-0.45%,开放申购,开放赎回,
2018-02-13,1.4827,1.4827,1.58%,开放申购,开放赎回,
2018-02-14,1.5179,1.5179,2.37%,开放申购,开放赎回,
2018-02-22,1.5446,1.5446,1.76%,开放申购,开放赎回,
2018-02-23,1.5574,1.5574,0.83%,开放申购,开放赎回,
2018-02-26,1.5669,1.5669,0.61%,开放申购,开放赎回,
2018-02-27,1.5519,1.5519,-0.96%,开放申购,开放赎回,
2018-02-28,1.5323,1.5323,-1.26%,开放申购,开放赎回,
2018-03-01,1.5436,1.5436,0.74%,开放申购,开放赎回,
2018-03-02,1.5211,1.5211,-1.46%,开放申购,开放赎回,
2018-03-05,1.4901,1.4901,-2.04%,开放申购,开放赎回,
2018-03-06,1.5183,1.5183,1.89%,开放申购,开放赎回,
2018-03-07,1.5013,1.5013,-1.12%,开放申购,开放赎回,
2018-03-08,1.5214,1.5214,1.34%,开放申购,开放赎回,
2018-03-09,1.5413,1.5413,1.31%,开放申购,开放赎回,
2018-03-12,1.5677,1.5677,1.71%,开放申购,开放赎回,
2018-03-13,1.5653,1.5653,-0.15%,开放申购,开放赎回,
2018-03-14,1.5572,1.5572,-0.52%,开放申购,开放赎回,
2018-03-15,1.5607,1.5607,0.22%,开放申购,开放赎回,
2018-03-16,1.5627,1.5627,0.13%,开放申购,开放赎回,
2018-03-19,1.5618,1.5618,-0.06%,开放申购,开放赎回,
2018-03-20,1.5629,1.5629,0.07%,开放申购,开放赎回,
2018-03-21,1.559,1.559,-0.25%,开放申购,开放赎回,
2018-03-22,1.5379,1.5379,-1.35%,开放申购,开放赎回,
2018-03-23,1.5025,1.5025,-2.30%,开放申购,开放赎回,
2018-03-26,1.5085,1.5085,0.40%,开放申购,开放赎回,
2018-03-27,1.5113,1.5113,0.19%,开放申购,开放赎回,
2018-03-28,1.4745,1.4745,-2.44%,开放申购,开放赎回,
2018-03-29,1.4833,1.4833,0.60%,开放申购,开放赎回,
2018-04-03,1.4835,1.4835,,开放申购,开放赎回,
2018-04-04,1.454,1.454,-1.99%,开放申购,开放赎回,
2018-04-09,1.4922,1.4922,2.63%,开放申购,开放赎回,
2018-04-10,1.5144,1.5144,1.49%,开放申购,开放赎回,
2018-04-11,1.5187,1.5187,0.28%,开放申购,开放赎回,
2018-04-12,1.5134,1.5134,-0.35%,开放申购,开放赎回,
2018-04-13,1.5146,1.5146,0.08%,开放申购,开放赎回,
2018-04-16,1.4894,1.4894,-1.66%,开放申购,开放赎回,
2018-04-17,1.4762,1.4762,-0.89%,开放申购,开放赎回,
2018-04-18,1.4879,1.4879,0.79%,开放申购,开放赎回,
2018-04-19,1.5108,1.5108,1.54%,开放申购,开放赎回,
2018-04-20,1.4956,1.4956,-1.01%,开放申购,开放赎回,
2018-04-23,1.4917,1.4917,-0.26%,开放申购,开放赎回,
2018-04-24,1.5142,1.5142,1.51%,开放申购,开放赎回,
2018-04-25,1.4935,1.4935,-1.37%,开放申购,开放赎回,
2018-04-26,1.4841,1.4841,-0.63%,开放申购,开放赎回,
2018-04-27,1.499,1.499,1.00%,开放申购,开放赎回,
2018-05-02,1.5255,1.5255,1.77%,开放申购,开放赎回,
2018-05-03,1.5069,1.5069,-1.22%,开放申购,开放赎回,
2018-05-04,1.485,1.485,-1.45%,开放申购,开放赎回,
2018-05-07,1.4888,1.4888,0.26%,开放申购,开放赎回,
2018-05-08,1.5103,1.5103,1.44%,开放申购,开放赎回,
2018-05-09,1.5185,1.5185,0.54%,开放申购,开放赎回,
2018-05-10,1.5321,1.5321,0.90%,开放申购,开放赎回,
2018-05-11,1.5425,1.5425,0.68%,开放申购,开放赎回,
2018-05-14,1.5584,1.5584,1.03%,开放申购,开放赎回,
2018-05-15,1.5433,1.5433,-0.97%,开放申购,开放赎回,
2018-05-16,1.5468,1.5468,0.23%,开放申购,开放赎回,
2018-05-17,1.5394,1.5394,-0.48%,开放申购,开放赎回,
2018-05-18,1.5459,1.5459,0.42%,开放申购,开放赎回,
2018-05-21,1.558,1.558,0.78%,开放申购,开放赎回,
2018-05-23,1.5289,1.5289,,开放申购,开放赎回,
2018-05-24,1.5359,1.5359,0.46%,开放申购,开放赎回,
2018-05-25,1.5311,1.5311,-0.31%,开放申购,开放赎回,
2018-05-28,1.5425,1.5425,0.74%,开放申购,开放赎回,
2018-05-29,1.5288,1.5288,-0.89%,开放申购,开放赎回,
2018-05-30,1.5118,1.5118,-1.11%,开放申购,开放赎回,
2018-05-31,1.5322,1.5322,1.35%,开放申购,开放赎回,
2018-06-01,1.5311,1.5311,-0.07%,开放申购,开放赎回,
2018-06-04,1.5582,1.5582,1.77%,开放申购,开放赎回,
2018-06-05,1.5622,1.5622,0.26%,开放申购,开放赎回,
2018-06-06,1.5674,1.5674,0.33%,开放申购,开放赎回,
2018-06-07,1.5794,1.5794,0.77%,开放申购,开放赎回,
2018-06-08,1.5536,1.5536,-1.63%,开放申购,开放赎回,
2018-06-11,1.5606,1.5606,0.45%,开放申购,开放赎回,
2018-06-12,1.5635,1.5635,0.19%,开放申购,开放赎回,
2018-06-13,1.5475,1.5475,-1.02%,开放申购,开放赎回,
2018-06-14,1.5288,1.5288,-1.21%,开放申购,开放赎回,
2018-06-15,1.5294,1.5294,0.04%,开放申购,开放赎回,
2018-06-19,1.4863,1.4863,-2.82%,开放申购,开放赎回,
2018-06-20,1.5053,1.5053,1.28%,开放申购,开放赎回,
2018-06-21,1.4893,1.4893,-1.06%,开放申购,开放赎回,
2018-06-22,1.4935,1.4935,0.28%,开放申购,开放赎回,
2018-06-25,1.4763,1.4763,-1.15%,开放申购,开放赎回,
2018-06-26,1.4782,1.4782,0.13%,开放申购,开放赎回,
2018-06-27,1.4586,1.4586,-1.33%,开放申购,开放赎回,
2018-06-28,1.4735,1.4735,1.02%,开放申购,开放赎回,
2018-06-29,1.5007,1.5007,1.85%,开放申购,开放赎回,
2018-06-30,1.5006,1.5006,,开放申购,开放赎回,
2018-07-03,1.4873,1.4873,,开放申购,开放赎回,
2018-07-04,1.4748,1.4748,-0.84%,开放申购,开放赎回,
2018-07-05,1.4691,1.4691,-0.39%,开放申购,开放赎回,
2018-07-06,1.4757,1.4757,0.45%,开放申购,开放赎回,
2018-07-09,1.4953,1.4953,1.33%,开放申购,开放赎回,
2018-07-10,1.4909,1.4909,-0.29%,开放申购,开放赎回,
2018-07-11,1.4724,1.4724,-1.24%,开放申购,开放赎回,
2018-07-12,1.4907,1.4907,1.24%,开放申购,开放赎回,
2018-07-13,1.4931,1.4931,0.16%,开放申购,开放赎回,
2018-07-16,1.4941,1.4941,0.07%,开放申购,开放赎回,
2018-07-17,1.4779,1.4779,-1.08%,开放申购,开放赎回,
2018-07-18,1.4762,1.4762,-0.12%,开放申购,开放赎回,
2018-07-19,1.4742,1.4742,-0.14%,开放申购,开放赎回,
2018-07-20,1.4963,1.4963,1.50%,开放申购,开放赎回,
2018-07-23,1.4957,1.4957,-0.04%,开放申购,开放赎回,
2018-07-24,1.5225,1.5225,1.79%,开放申购,开放赎回,
2018-07-25,1.539,1.539,1.08%,开放申购,开放赎回,
2018-07-26,1.5242,1.5242,-0.96%,开放申购,开放赎回,
2018-07-27,1.5305,1.5305,0.41%,开放申购,开放赎回,
2018-07-30,1.5304,1.5304,-0.01%,开放申购,开放赎回,
2018-07-31,1.5227,1.5227,-0.50%,开放申购,开放赎回,
2018-08-01,1.5134,1.5134,-0.61%,开放申购,开放赎回,
2018-08-02,1.4746,1.4746,-2.56%,开放申购,开放赎回,
2018-08-03,1.4803,1.4803,0.39%,开放申购,开放赎回,
2018-08-06,1.4909,1.4909,0.72%,开放申购,开放赎回,
2018-08-07,1.5114,1.5114,1.38%,开放申购,开放赎回,
2018-08-08,1.5139,1.5139,0.17%,开放申购,开放赎回,
2018-08-09,1.5273,1.5273,0.89%,开放申购,开放赎回,
2018-08-10,1.5159,1.5159,-0.75%,开放申购,开放赎回,
2018-08-13,1.4988,1.4988,-1.13%,开放申购,开放赎回,
2018-08-14,1.4903,1.4903,-0.57%,开放申购,开放赎回,
2018-08-15,1.4713,1.4713,-1.27%,开放申购,开放赎回,
2018-08-16,1.463,1.463,-0.56%,开放申购,开放赎回,
2018-08-17,1.4678,1.4678,0.33%,开放申购,开放赎回,
2018-08-20,1.484,1.484,1.10%,开放申购,开放赎回,
2018-08-21,1.4854,1.4854,0.09%,开放申购,开放赎回,
2018-08-22,1.4933,1.4933,0.53%,开放申购,开放赎回,
2018-08-23,1.488,1.488,-0.35%,开放申购,开放赎回,
2018-08-24,1.4886,1.4886,0.04%,开放申购,开放赎回,
2018-08-27,1.5159,1.5159,1.83%,开放申购,开放赎回,
2018-08-28,1.5105,1.5105,-0.36%,开放申购,开放赎回,
2018-08-29,1.5143,1.5143,0.25%,开放申购,开放赎回,
2018-08-30,1.5037,1.5037,-0.70%,开放申购,开放赎回,
2018-08-31,1.4919,1.4919,-0.78%,开放申购,开放赎回,
2018-09-03,1.4863,1.4863,-0.38%,开放申购,开放赎回,
2018-09-04,1.4963,1.4963,0.67%,开放申购,开放赎回,
2018-09-05,1.4607,1.4607,-2.38%,开放申购,开放赎回,
2018-09-06,1.448,1.448,-0.87%,开放申购,开放赎回,
2018-09-07,1.4464,1.4464,-0.11%,开放申购,开放赎回,
2018-09-10,1.4324,1.4324,-0.97%,开放申购,开放赎回,
2018-09-11,1.4233,1.4233,-0.64%,开放申购,开放赎回,
2018-09-12,1.4213,1.4213,-0.14%,开放申购,开放赎回,
2018-09-13,1.4548,1.4548,2.36%,开放申购,开放赎回,
2018-09-14,1.4663,1.4663,0.79%,开放申购,开放赎回,
2018-09-17,1.4512,1.4512,-1.03%,开放申购,开放赎回,
2018-09-18,1.4604,1.4604,0.63%,开放申购,开放赎回,
2018-09-19,1.4775,1.4775,1.17%,开放申购,开放赎回,
2018-09-20,1.4805,1.4805,0.20%,开放申购,开放赎回,
2018-09-21,1.502,1.502,1.45%,开放申购,开放赎回,
2018-09-26,1.504,1.504,,开放申购,开放赎回,
2018-09-27,1.5009,1.5009,-0.21%,开放申购,开放赎回,
2018-09-28,1.5065,1.5065,0.37%,开放申购,开放赎回,
2018-10-08,1.4237,1.4237,-5.50%,开放申购,开放赎回,
2018-10-09,1.4241,1.4241,0.03%,开放申购,开放赎回,
2018-10-10,1.4258,1.4258,0.12%,开放申购,开放赎回,
2018-10-11,1.3788,1.3788,-3.30%,开放申购,开放赎回,
2018-10-12,1.4069,1.4069,2.04%,开放申购,开放赎回,
2018-10-15,1.3891,1.3891,-1.27%,开放申购,开放赎回,
2018-10-16,1.3893,1.3893,0.01%,开放申购,开放赎回,
2018-10-18,1.3916,1.3916,,开放申购,开放赎回,
2018-10-19,1.3987,1.3987,0.51%,开放申购,开放赎回,
2018-10-22,1.4267,1.4267,2.00%,开放申购,开放赎回,
2018-10-23,1.3869,1.3869,-2.79%,开放申购,开放赎回,
2018-10-24,1.3821,1.3821,-0.35%,开放申购,开放赎回,
2018-10-25,1.3691,1.3691,-0.94%,开放申购,开放赎回,
2018-10-26,1.3566,1.3566,-0.91%,开放申购,开放赎回,
2018-10-29,1.3592,1.3592,0.19%,开放申购,开放赎回,
2018-10-30,1.3507,1.3507,-0.63%,开放申购,开放赎回,
2018-10-31,1.3718,1.3718,1.56%,开放申购,开放赎回,
2018-11-01,1.3953,1.3953,1.71%,开放申购,开放赎回,
2018-11-02,1.4474,1.4474,3.73%,开放申购,开放赎回,
2018-11-05,1.4127,1.4127,-2.40%,开放申购,开放赎回,
2018-11-06,1.4224,1.4224,0.69%,开放申购,开放赎回,
2018-11-07,1.4243,1.4243,0.13%,开放申购,开放赎回,
2018-11-08,1.4305,1.4305,0.44%,开放申购,开放赎回,
2018-11-09,1.4002,1.4002,-2.12%,开放申购,开放赎回,
2018-11-12,1.4049,1.4049,0.34%,开放申购,开放赎回,
2018-11-13,1.4163,1.4163,0.81%,开放申购,开放赎回,
2018-11-14,1.4044,1.4044,-0.84%,开放申购,开放赎回,
2018-11-15,1.4283,1.4283,1.70%,开放申购,开放赎回,
2018-11-16,1.4316,1.4316,0.23%,开放申购,开放赎回,
2018-11-19,1.439,1.439,0.52%,开放申购,开放赎回,
2018-11-20,1.4119,1.4119,-1.88%,开放申购,开放赎回,
2018-11-21,1.4217,1.4217,0.69%,开放申购,开放赎回,
2018-11-22,1.4234,1.4234,0.12%,开放申购,开放赎回,
2018-11-23,1.4178,1.4178,-0.39%,开放申购,开放赎回,
2018-11-26,1.4443,1.4443,1.87%,开放申购,开放赎回,
2018-11-27,1.4426,1.4426,-0.12%,开放申购,开放赎回,
2018-11-28,1.4607,1.4607,1.25%,开放申购,开放赎回,
2018-11-29,1.4463,1.4463,-0.99%,开放申购,开放赎回,
2018-11-30,1.4502,1.4502,0.27%,开放申购,开放赎回,
2018-12-03,1.4857,1.4857,2.45%,开放申购,开放赎回,
2018-12-04,1.4807,1.4807,-0.34%,开放申购,开放赎回,
2018-12-05,1.4504,1.4504,-2.05%,开放申购,开放赎回,
2018-12-06,1.4178,1.4178,-2.25%,开放申购,开放赎回,
2018-12-07,1.4149,1.4149,-0.20%,开放申购,开放赎回,
2018-12-10,1.3983,1.3983,-1.17%,开放申购,开放赎回,
2018-12-11,1.4046,1.4046,0.45%,开放申购,开放赎回,
2018-12-12,1.4276,1.4276,1.64%,开放申购,开放赎回,
2018-12-13,1.4397,1.4397,0.85%,开放申购,开放赎回,
2018-12-14,1.4175,1.4175,-1.54%,开放申购,开放赎回,
2018-12-17,1.4197,1.4197,0.16%,开放申购,开放赎回,
2018-12-18,1.4044,1.4044,-1.08%,开放申购,开放赎回,
2018-12-19,1.4066,1.4066,0.16%,开放申购,开放赎回,
2018-12-20,1.3933,1.3933,-0.95%,开放申购,开放赎回,
2018-12-21,1.3981,1.3981,0.34%,开放申购,开放赎回,
2018-12-24,1.3956,1.3956,-0.18%,开放申购,开放赎回,
2018-12-27,1.3845,1.3845,,开放申购,开放赎回,
2018-12-28,1.3815,1.3815,-0.22%,开放申购,开放赎回,
2018-12-31,1.3986,1.3986,,开放申购,开放赎回,
2019-01-02,1.358,1.358,-1.70%,开放申购,开放赎回,
2019-01-03,1.358,1.358,0.00%,开放申购,开放赎回,
2019-01-04,1.3867,1.3867,2.11%,开放申购,开放赎回,
2019-01-07,1.3958,1.3958,0.66%,开放申购,开放赎回,
2019-01-08,1.3952,1.3952,-0.04%,开放申购,开放赎回,
2019-01-09,1.4274,1.4274,2.31%,开放申购,开放赎回,
2019-01-10,1.423,1.423,-0.31%,开放申购,开放赎回,
2019-01-11,1.426,1.426,0.21%,开放申购,开放赎回,
2019-01-14,1.4,1.4,-1.82%,开放申购,开放赎回,
2019-01-15,1.4257,1.4257,1.84%,开放申购,开放赎回,
2019-01-16,1.4311,1.4311,0.38%,开放申购,开放赎回,
2019-01-17,1.4234,1.4234,-0.54%,开放申购,开放赎回,
2019-01-18,1.4416,1.4416,1.28%,开放申购,开放赎回,
2019-01-21,1.4491,1.4491,0.52%,开放申购,开放赎回,
2019-01-22,1.4404,1.4404,-0.60%,开放申购,开放赎回,
2019-01-23,1.4422,1.4422,0.13%,开放申购,开放赎回,
2019-01-24,1.445,1.445,0.19%,开放申购,开放赎回,
2019-01-25,1.4704,1.4704,1.76%,开放申购,开放赎回,
2019-01-28,1.4612,1.4612,-0.63%,开放申购,开放赎回,
2019-01-29,1.4569,1.4569,-0.29%,开放申购,开放赎回,
2019-01-30,1.4626,1.4626,0.39%,开放申购,开放赎回,
2019-01-31,1.4721,1.4721,0.65%,开放申购,开放赎回,
2019-02-01,1.4715,1.4715,-0.04%,开放申购,开放赎回,
2019-02-11,1.4881,1.4881,1.13%,开放申购,开放赎回,
2019-02-12,1.494,1.494,0.40%,开放申购,开放赎回,
2019-02-13,1.5083,1.5083,0.96%,开放申购,开放赎回,
2019-02-14,1.5063,1.5063,-0.13%,开放申购,开放赎回,
2019-02-15,1.4773,1.4773,-1.93%,开放申购,开放赎回,
2019-02-18,1.5002,1.5002,1.55%,开放申购,开放赎回,
2019-02-19,1.4936,1.4936,-0.44%,开放申购,开放赎回,
2019-02-20,1.5063,1.5063,0.85%,开放申购,开放赎回,
2019-02-21,1.5079,1.5079,0.11%,开放申购,开放赎回,
2019-02-22,1.5158,1.5158,0.52%,开放申购,开放赎回,
2019-02-25,1.522,1.522,0.41%,开放申购,开放赎回,
2019-02-26,1.5089,1.5089,-0.86%,开放申购,开放赎回,
2019-02-27,1.5059,1.5059,-0.20%,开放申购,开放赎回,
2019-02-28,1.5007,1.5007,-0.35%,开放申购,开放赎回,
2019-03-01,1.5102,1.5102,0.63%,开放申购,开放赎回,
2019-03-04,1.5199,1.5199,0.64%,开放申购,开放赎回,
2019-03-05,1.5188,1.5188,-0.07%,开放申购,开放赎回,
2019-03-06,1.5239,1.5239,0.34%,开放申购,开放赎回,
2019-03-07,1.512,1.512,-0.78%,开放申购,开放赎回,
2019-03-08,1.4875,1.4875,-1.62%,开放申购,开放赎回,
2019-03-11,1.5005,1.5005,0.87%,开放申购,开放赎回,
2019-03-12,1.5205,1.5205,1.33%,开放申购,开放赎回,
2019-03-13,1.5147,1.5147,-0.38%,开放申购,开放赎回,
2019-03-14,1.5148,1.5148,0.01%,开放申购,开放赎回,
2019-03-15,1.5261,1.5261,0.75%,开放申购,开放赎回,
2019-03-18,1.5442,1.5442,1.19%,开放申购,开放赎回,
2019-03-19,1.5467,1.5467,0.16%,开放申购,开放赎回,
2019-03-20,1.5401,1.5401,-0.43%,开放申购,开放赎回,
2019-03-21,1.5226,1.5226,-1.14%,开放申购,开放赎回,
2019-03-22,1.5268,1.5268,0.28%,开放申购,开放赎回,
2019-03-25,1.5004,1.5004,-1.73%,开放申购,开放赎回,
2019-03-26,1.5009,1.5009,0.03%,开放申购,开放赎回,
2019-03-27,1.5106,1.5106,0.65%,开放申购,开放赎回,
2019-03-28,1.5151,1.5151,0.30%,开放申购,开放赎回,
2019-03-29,1.5306,1.5306,1.02%,开放申购,开放赎回,
2019-04-01,1.5529,1.5529,1.46%,开放申购,开放赎回,
2019-04-02,1.556,1.556,0.20%,开放申购,开放赎回,
2019-04-03,1.5741,1.5741,1.16%,开放申购,开放赎回,
2019-04-04,1.5693,1.5693,-0.30%,开放申购,开放赎回,
2019-04-08,1.5792,1.5792,0.63%,开放申购,开放赎回,
2019-04-09,1.5827,1.5827,0.22%,开放申购,开放赎回,
2019-04-10,1.581,1.581,-0.11%,开放申购,开放赎回,
2019-04-11,1.5663,1.5663,-0.93%,开放申购,开放赎回,
2019-04-12,1.5718,1.5718,0.35%,开放申购,开放赎回,
2019-04-15,1.5645,1.5645,-0.46%,开放申购,开放赎回,
2019-04-16,1.5811,1.5811,1.06%,开放申购,开放赎回,
2019-04-17,1.5802,1.5802,-0.06%,开放申购,开放赎回,
2019-04-18,1.5673,1.5673,-0.82%,开放申购,开放赎回,
2019-04-23,1.5707,1.5707,,开放申购,开放赎回,
2019-04-24,1.5658,1.5658,-0.31%,开放申购,开放赎回,
2019-04-25,1.5553,1.5553,-0.67%,开放申购,开放赎回,
2019-04-26,1.5574,1.5574,0.14%,开放申购,开放赎回,
2019-04-29,1.5719,1.5719,0.93%,开放申购,开放赎回,
2019-04-30,1.5617,1.5617,-0.65%,开放申购,开放赎回,
2019-05-06,1.5383,1.5383,-1.50%,开放申购,开放赎回,
2019-05-07,1.5511,1.5511,0.83%,开放申购,开放赎回,
2019-05-08,1.5326,1.5326,-1.19%,开放申购,开放赎回,
2019-05-09,1.4991,1.4991,-2.19%,开放申购,开放赎回,
2019-05-10,1.5171,1.5171,1.20%,开放申购,开放赎回,
2019-05-14,1.5042,1.5042,,开放申购,开放赎回,
2019-05-15,1.5176,1.5176,0.89%,开放申购,开放赎回,
2019-05-16,1.5201,1.5201,0.16%,开放申购,开放赎回,
2019-05-17,1.5071,1.5071,-0.86%,开放申购,开放赎回,
2019-05-20,1.5027,1.5027,-0.29%,开放申购,开放赎回,
2019-05-21,1.4991,1.4991,-0.24%,开放申购,开放赎回,
2019-05-22,1.5017,1.5017,0.17%,开放申购,开放赎回,
2019-05-23,1.4824,1.4824,-1.29%,开放申购,开放赎回,
2019-05-24,1.4872,1.4872,0.32%,开放申购,开放赎回,
2019-05-27,1.4831,1.4831,-0.28%,开放申购,开放赎回,
2019-05-28,1.4892,1.4892,0.41%,开放申购,开放赎回,
2019-05-29,1.4816,1.4816,-0.51%,开放申购,开放赎回,
2019-05-30,1.4762,1.4762,-0.36%,开放申购,开放赎回,
2019-05-31,1.4667,1.4667,-0.64%,开放申购,开放赎回,
2019-06-03,1.4658,1.4658,-0.06%,开放申购,开放赎回,
2019-06-04,1.4577,1.4577,-0.55%,开放申购,开放赎回,
2019-06-05,1.4671,1.4671,0.64%,开放申购,开放赎回,
2019-06-06,1.4716,1.4716,0.31%,开放申购,开放赎回,
2019-06-10,1.5026,1.5026,2.11%,开放申购,开放赎回,
2019-06-11,1.5137,1.5137,0.74%,开放申购,开放赎回,
2019-06-12,1.4906,1.4906,-1.53%,开放申购,开放赎回,
2019-06-13,1.4921,1.4921,0.10%,开放申购,开放赎回,
2019-06-14,1.4814,1.4814,-0.72%,开放申购,开放赎回,
2019-06-17,1.4881,1.4881,0.45%,开放申购,开放赎回,
2019-06-18,1.5019,1.5019,0.93%,开放申购,开放赎回,
2019-06-19,1.538,1.538,2.40%,开放申购,开放赎回,
2019-06-20,1.5569,1.5569,1.23%,开放申购,开放赎回,
2019-06-21,1.5477,1.5477,-0.59%,开放申购,开放赎回,
2019-06-24,1.5495,1.5495,0.12%,开放申购,开放赎回,
2019-06-25,1.5379,1.5379,-0.75%,开放申购,开放赎回,
2019-06-26,1.5423,1.5423,0.29%,开放申购,开放赎回,
