净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2020-06-15,1.4294,1.5294,-0.03%,开放申购,开放赎回,
2020-06-16,1.4557,1.5557,1.84%,开放申购,开放赎回,
2020-06-17,1.4655,1.5655,0.67%,开放申购,开放赎回,
2020-06-18,1.4661,1.5661,0.04%,开放申购,开放赎回,
2020-06-19,1.481,1.581,1.02%,开放申购,开放赎回,
2020-06-22,1.4807,1.5807,-0.02%,开放申购,开放赎回,
2020-06-23,1.4857,1.5857,0.34%,开放申购,开放赎回,
2020-06-24,1.4829,1.5829,-0.19%,开放申购,开放赎回,
2020-06-29,1.4765,1.5765,-0.43%,开放申购,开放赎回,
2020-06-30,1.5025,1.6025,1.76%,开放申购,开放赎回,
2020-07-01,1.507,1.607,0.30%,开放申购,开放赎回,
2020-07-02,1.5312,1.6312,1.61%,开放申购,开放赎回,
2020-07-03,1.5509,1.6509,1.29%,开放申购,开放赎回,
2020-07-06,1.616,1.716,4.20%,开放申购,开放赎回,
2020-07-07,1.6373,1.7373,1.32%,开放申购,开放赎回,
2020-07-08,1.6775,1.7775,2.46%,开放申购,开放赎回,
2020-07-09,1.7179,1.8179,2.41%,开放申购,开放赎回,
2020-07-10,1.7134,1.8134,-0.26%,开放申购,开放赎回,
2020-07-13,1.7709,1.8709,3.36%,开放申购,开放赎回,
2020-07-14,1.7469,1.8469,-1.36%,开放申购,开放赎回,
2020-07-15,1.7059,1.8059,-2.35%,开放申购,开放赎回,
2020-07-16,1.631,1.731,-4.39%,开放申购,开放赎回,
2020-07-17,1.6368,1.7368,0.36%,开放申购,开放赎回,
2020-07-20,1.6831,1.7831,2.83%,开放申购,开放赎回,
2020-07-21,1.6923,1.7923,0.55%,开放申购,开放赎回,
2020-07-22,1.7073,1.8073,0.89%,开放申购,开放赎回,
2020-07-23,1.7074,1.8074,0.01%,开放申购,开放赎回,
2020-07-24,1.6238,1.7238,-4.90%,开放申购,开放赎回,
2020-07-27,1.6272,1.7272,0.21%,开放申购,开放赎回,
2020-07-28,1.642,1.742,0.91%,开放申购,开放赎回,
2020-07-29,1.686,1.786,2.68%,开放申购,开放赎回,
2020-07-30,1.6814,1.7814,-0.27%,开放申购,开放赎回,
2020-07-31,1.6981,1.7981,0.99%,开放申购,开放赎回,
2020-08-03,1.7382,1.8382,2.36%,开放申购,开放赎回,
2020-08-04,1.7279,1.8279,-0.59%,开放申购,开放赎回,
2020-08-05,1.7461,1.8461,1.05%,开放申购,开放赎回,
2020-08-06,1.7454,1.8454,-0.04%,开放申购,开放赎回,
2020-08-07,1.7252,1.8252,-1.16%,开放申购,开放赎回,
2020-08-10,1.7348,1.8348,0.56%,开放申购,开放赎回,
2020-08-11,1.7035,1.8035,-1.80%,开放申购,开放赎回,
2020-08-12,1.6849,1.7849,-1.09%,开放申购,开放赎回,
2020-08-13,1.6918,1.7918,0.41%,开放申购,开放赎回,
2020-08-14,1.7101,1.8101,1.08%,开放申购,开放赎回,
2020-08-17,1.7407,1.8407,1.79%,开放申购,开放赎回,
2020-08-18,1.7522,1.8522,0.66%,开放申购,开放赎回,
2020-08-19,1.7213,1.8213,-1.76%,开放申购,开放赎回,
2020-08-20,1.703,1.803,-1.06%,开放申购,开放赎回,
2020-08-21,1.7153,1.8153,0.72%,开放申购,开放赎回,
2020-08-24,1.7276,1.8276,0.72%,开放申购,开放赎回,
2020-08-25,1.7186,1.8186,-0.52%,开放申购,开放赎回,
2020-08-26,1.6873,1.7873,-1.82%,开放申购,开放赎回,
2020-08-27,1.7007,1.8007,0.79%,开放申购,开放赎回,
2020-08-28,1.7294,1.8294,1.69%,开放申购,开放赎回,
2020-08-31,1.7238,1.8238,-0.32%,开放申购,开放赎回,
2020-09-01,1.7341,1.8341,0.60%,开放申购,开放赎回,
2020-09-02,1.7358,1.8358,0.10%,开放申购,开放赎回,
2020-09-03,1.7219,1.8219,-0.80%,开放申购,开放赎回,
2020-09-04,1.7114,1.8114,-0.61%,开放申购,开放赎回,
2020-09-07,1.677,1.777,-2.01%,开放申购,开放赎回,
2020-09-08,1.6885,1.7885,0.69%,开放申购,开放赎回,
2020-09-09,1.6454,1.7454,-2.55%,开放申购,开放赎回,
2020-09-10,1.6173,1.7173,-1.71%,开放申购,开放赎回,
2020-09-11,1.6357,1.7357,1.14%,开放申购,开放赎回,
2020-09-14,1.6452,1.7452,0.58%,开放申购,开放赎回,
2020-09-15,1.6544,1.7544,0.56%,开放申购,开放赎回,
2020-09-16,1.6461,1.7461,-0.50%,开放申购,开放赎回,
2020-09-17,1.6504,1.7504,0.26%,开放申购,开放赎回,
2020-09-18,1.6757,1.7757,1.53%,开放申购,开放赎回,
2020-09-21,1.6698,1.7698,-0.35%,开放申购,开放赎回,
2020-09-22,1.6485,1.7485,-1.28%,开放申购,开放赎回,
2020-09-23,1.6568,1.7568,0.50%,开放申购,开放赎回,
2020-09-24,1.6204,1.7204,-2.20%,开放申购,开放赎回,
2020-09-25,1.6186,1.7186,-0.11%,开放申购,开放赎回,
2020-09-28,1.605,1.705,-0.84%,开放申购,开放赎回,
2020-09-29,1.6178,1.7178,0.80%,开放申购,开放赎回,
2020-09-30,1.6082,1.7082,-0.59%,开放申购,开放赎回,
2020-10-09,1.6493,1.7493,2.56%,开放申购,开放赎回,
2020-10-12,1.6947,1.7947,2.75%,开放申购,开放赎回,
2020-10-13,1.6973,1.7973,0.15%,开放申购,开放赎回,
2020-10-14,1.6869,1.7869,-0.61%,开放申购,开放赎回,
2020-10-15,1.6756,1.7756,-0.67%,开放申购,开放赎回,
2020-10-16,1.6677,1.7677,-0.47%,开放申购,开放赎回,
2020-10-19,1.6502,1.7502,-1.05%,开放申购,开放赎回,
2020-10-20,1.6663,1.7663,0.98%,开放申购,开放赎回,
2020-10-21,1.6484,1.7484,-1.07%,开放申购,开放赎回,
2020-10-22,1.6405,1.7405,-0.48%,开放申购,开放赎回,
2020-10-23,1.6152,1.7152,-1.54%,开放申购,开放赎回,
2020-10-26,1.6153,1.7153,0.01%,开放申购,开放赎回,
2020-10-27,1.6172,1.7172,0.12%,开放申购,开放赎回,
2020-10-28,1.6235,1.7235,0.39%,开放申购,开放赎回,
2020-10-29,1.626,1.726,0.15%,开放申购,开放赎回,
2020-10-30,1.5904,1.6904,-2.19%,开放申购,开放赎回,
2020-11-02,1.5982,1.6982,0.49%,开放申购,开放赎回,
2020-11-03,1.6225,1.7225,1.52%,开放申购,开放赎回,
2020-11-04,1.6206,1.7206,-0.12%,开放申购,开放赎回,
2020-11-05,1.6501,1.7501,1.82%,开放申购,开放赎回,
2020-11-06,1.6374,1.7374,-0.77%,开放申购,开放赎回,
2020-11-09,1.6675,1.7675,1.84%,开放申购,开放赎回,
2020-11-10,1.6552,1.7552,-0.74%,开放申购,开放赎回,
2020-11-11,1.6361,1.7361,-1.15%,开放申购,开放赎回,
2020-11-12,1.6412,1.7412,0.31%,开放申购,开放赎回,
2020-11-13,1.6392,1.7392,-0.12%,开放申购,开放赎回,
2020-11-16,1.6594,1.7594,1.23%,开放申购,开放赎回,
2020-11-17,1.6471,1.7471,-0.74%,开放申购,开放赎回,
2020-11-18,1.6485,1.7485,0.08%,开放申购,开放赎回,
2020-11-19,1.6536,1.7536,0.31%,开放申购,开放赎回,
2020-11-20,1.6695,1.7695,0.96%,开放申购,开放赎回,
2020-11-23,1.6826,1.7826,0.78%,开放申购,开放赎回,
2020-11-24,1.6831,1.7831,0.03%,开放申购,开放赎回,
2020-11-25,1.6523,1.7523,-1.83%,开放申购,开放赎回,
2020-11-26,1.6482,1.7482,-0.25%,开放申购,开放赎回,
2020-11-27,1.6524,1.7524,0.25%,开放申购,开放赎回,
2020-11-30,1.645,1.745,-0.45%,开放申购,开放赎回,
2020-12-01,1.6716,1.7716,1.62%,开放申购,开放赎回,
2020-12-02,1.6736,1.7736,0.12%,开放申购,开放赎回,
2020-12-03,1.675,1.775,0.08%,开放申购,开放赎回,
2020-12-04,1.681,1.781,0.36%,开放申购,开放赎回,
2020-12-07,1.671,1.771,-0.59%,开放申购,开放赎回,
2020-12-08,1.671,1.771,0.00%,开放申购,开放赎回,
2020-12-09,1.6425,1.7425,-1.71%,开放申购,开放赎回,
2020-12-10,1.6462,1.7462,0.23%,开放申购,开放赎回,
2020-12-11,1.6209,1.7209,-1.54%,开放申购,开放赎回,
2020-12-14,1.6333,1.7333,0.77%,开放申购,开放赎回,
2020-12-15,1.6351,1.7351,0.11%,开放申购,开放赎回,
2020-12-16,1.6278,1.7278,-0.45%,开放申购,开放赎回,
2020-12-17,1.6464,1.7464,1.14%,开放申购,开放赎回,
2020-12-18,1.6421,1.7421,-0.26%,开放申购,开放赎回,
2020-12-21,1.6691,1.7691,1.64%,开放申购,开放赎回,
2020-12-22,1.6324,1.7324,-2.20%,开放申购,开放赎回,
2020-12-23,1.6467,1.7467,0.88%,开放申购,开放赎回,
2020-12-24,1.6214,1.7214,-1.54%,开放申购,开放赎回,
2020-12-25,1.6397,1.7397,1.13%,开放申购,开放赎回,
2020-12-28,1.631,1.731,-0.53%,开放申购,开放赎回,
2020-12-29,1.6203,1.7203,-0.66%,开放申购,开放赎回,
2020-12-30,1.6375,1.7375,1.06%,开放申购,开放赎回,
2020-12-31,1.6618,1.7618,1.48%,开放申购,开放赎回,
2021-01-04,1.6907,1.7907,1.74%,开放申购,开放赎回,
2021-01-05,1.7046,1.8046,0.82%,开放申购,开放赎回,
2021-01-06,1.7018,1.8018,-0.16%,开放申购,开放赎回,
2021-01-07,1.7042,1.8042,0.14%,开放申购,开放赎回,
2021-01-08,1.7096,1.8096,0.32%,开放申购,开放赎回,
2021-01-11,1.6835,1.7835,-1.53%,开放申购,开放赎回,
2021-01-12,1.7058,1.8058,1.32%,开放申购,开放赎回,
2021-01-13,1.6939,1.7939,-0.70%,开放申购,开放赎回,
2021-01-14,1.6797,1.7797,-0.84%,开放申购,开放赎回,
2021-01-15,1.6738,1.7738,-0.35%,开放申购,开放赎回,
2021-01-18,1.6982,1.7982,1.46%,开放申购,开放赎回,
2021-01-19,1.6884,1.7884,-0.58%,开放申购,开放赎回,
2021-01-20,1.7035,1.8035,0.89%,开放申购,开放赎回,
2021-01-21,1.7256,1.8256,1.30%,开放申购,开放赎回,
2021-01-22,1.7288,1.8288,0.19%,开放申购,开放赎回,
2021-01-25,1.7306,1.8306,0.10%,开放申购,开放赎回,
2021-01-26,1.7021,1.8021,-1.65%,开放申购,开放赎回,
2021-01-27,1.7081,1.8081,0.35%,开放申购,开放赎回,
2021-01-28,1.672,1.772,-2.11%,开放申购,开放赎回,
2021-01-29,1.6544,1.7544,-1.05%,开放申购,开放赎回,
2021-02-01,1.6662,1.7662,0.71%,开放申购,开放赎回,
2021-02-02,1.6815,1.7815,0.92%,开放申购,开放赎回,
2021-02-03,1.6676,1.7676,-0.83%,开放申购,开放赎回,
2021-02-04,1.6494,1.7494,-1.09%,开放申购,开放赎回,
2021-02-05,1.6272,1.7272,-1.35%,开放申购,开放赎回,
2021-02-08,1.6482,1.7482,1.29%,开放申购,开放赎回,
2021-02-09,1.682,1.782,2.05%,开放申购,开放赎回,
2021-02-10,1.6987,1.7987,0.99%,开放申购,开放赎回,
2021-02-18,1.7211,1.8211,1.32%,开放申购,开放赎回,
2021-02-19,1.7436,1.8436,1.31%,开放申购,开放赎回,
2021-02-22,1.7323,1.8323,-0.65%,开放申购,开放赎回,
2021-02-23,1.7259,1.8259,-0.37%,开放申购,开放赎回,
2021-02-24,1.7021,1.8021,-1.38%,开放申购,开放赎回,
2021-02-25,1.693,1.793,-0.53%,开放申购,开放赎回,
2021-02-26,1.6596,1.7596,-1.97%,开放申购,开放赎回,
2021-03-01,1.6902,1.7902,1.84%,开放申购,开放赎回,
2021-03-02,1.6764,1.7764,-0.82%,开放申购,开放赎回,
2021-03-03,1.6992,1.7992,1.36%,开放申购,开放赎回,
2021-03-04,1.6691,1.7691,-1.77%,开放申购,开放赎回,
2021-03-05,1.6697,1.7697,0.04%,开放申购,开放赎回,
2021-03-08,1.6335,1.7335,-2.17%,开放申购,开放赎回,
2021-03-09,1.5969,1.6969,-2.24%,开放申购,开放赎回,
2021-03-10,1.5853,1.6853,-0.73%,开放申购,开放赎回,
2021-03-11,1.6227,1.7227,2.36%,开放申购,开放赎回,
2021-03-12,1.6251,1.7251,0.15%,开放申购,开放赎回,
2021-03-15,1.6131,1.7131,-0.74%,开放申购,开放赎回,
2021-03-16,1.6185,1.7185,0.33%,开放申购,开放赎回,
2021-03-17,1.6261,1.7261,0.47%,开放申购,开放赎回,
2021-03-18,1.6381,1.7381,0.74%,开放申购,开放赎回,
2021-03-19,1.6216,1.7216,-1.01%,开放申购,开放赎回,
2021-03-22,1.6462,1.7462,1.52%,开放申购,开放赎回,
2021-03-23,1.6248,1.7248,-1.30%,开放申购,开放赎回,
2021-03-24,1.6062,1.7062,-1.14%,开放申购,开放赎回,
2021-03-25,1.6099,1.7099,0.23%,开放申购,开放赎回,
2021-03-26,1.6333,1.7333,1.45%,开放申购,开放赎回,
2021-03-29,1.6339,1.7339,0.04%,开放申购,开放赎回,
2021-03-30,1.6402,1.7402,0.39%,开放申购,开放赎回,
2021-03-31,1.6339,1.7339,-0.38%,开放申购,开放赎回,
2021-04-01,1.6482,1.7482,0.88%,开放申购,开放赎回,
2021-04-02,1.6518,1.7518,0.22%,开放申购,开放赎回,
2021-04-06,1.6561,1.7561,0.26%,开放申购,开放赎回,
2021-04-07,1.6573,1.7573,0.07%,开放申购,开放赎回,
2021-04-08,1.6597,1.7597,0.14%,开放申购,开放赎回,
2021-04-09,1.6545,1.7545,-0.31%,开放申购,开放赎回,
2021-04-12,1.6278,1.7278,-1.61%,开放申购,开放赎回,
2021-04-13,1.6239,1.7239,-0.24%,开放申购,开放赎回,
2021-04-14,1.6405,1.7405,1.02%,开放申购,开放赎回,
2021-04-15,1.6405,1.7405,0.00%,开放申购,开放赎回,
2021-04-16,1.6562,1.7562,0.96%,开放申购,开放赎回,
2021-04-19,1.6773,1.7773,1.27%,开放申购,开放赎回,
2021-04-20,1.6784,1.7784,0.07%,开放申购,开放赎回,
2021-04-21,1.6763,1.7763,-0.13%,开放申购,开放赎回,
2021-04-22,1.6825,1.7825,0.37%,开放申购,开放赎回,
2021-04-23,1.687,1.787,0.27%,开放申购,开放赎回,
2021-04-26,1.6823,1.7823,-0.28%,开放申购,开放赎回,
2021-04-27,1.6833,1.7833,0.06%,开放申购,开放赎回,
2021-04-28,1.6942,1.7942,0.65%,开放申购,开放赎回,
2021-04-29,1.6949,1.7949,0.04%,开放申购,开放赎回,
2021-04-30,1.6938,1.7938,-0.06%,开放申购,开放赎回,
2021-05-06,1.6949,1.7949,0.06%,开放申购,开放赎回,
2021-05-07,1.6839,1.7839,-0.65%,开放申购,开放赎回,
2021-05-10,1.6917,1.7917,0.46%,开放申购,开放赎回,
2021-05-11,1.6871,1.7871,-0.27%,开放申购,开放赎回,
2021-05-12,1.7013,1.8013,0.84%,开放申购,开放赎回,
2021-05-13,1.6836,1.7836,-1.04%,开放申购,开放赎回,
2021-05-14,1.7054,1.8054,1.29%,开放申购,开放赎回,
2021-05-17,1.7186,1.8186,0.77%,开放申购,开放赎回,
2021-05-18,1.7241,1.8241,0.32%,开放申购,开放赎回,
2021-05-19,1.7207,1.8207,-0.20%,开放申购,开放赎回,
2021-05-20,1.7127,1.8127,-0.46%,开放申购,开放赎回,
2021-05-21,1.708,1.808,-0.27%,开放申购,开放赎回,
2021-05-24,1.7121,1.8121,0.24%,开放申购,开放赎回,
2021-05-25,1.7312,1.8312,1.12%,开放申购,开放赎回,
2021-05-26,1.7336,1.8336,0.14%,开放申购,开放赎回,
2021-05-27,1.7481,1.8481,0.84%,开放申购,开放赎回,
2021-05-28,1.7442,1.8442,-0.22%,开放申购,开放赎回,
2021-05-31,1.7597,1.8597,0.89%,开放申购,开放赎回,
2021-06-01,1.7626,1.8626,0.16%,开放申购,开放赎回,
2021-06-02,1.7485,1.8485,-0.80%,开放申购,开放赎回,
2021-06-03,1.7458,1.8458,-0.15%,开放申购,开放赎回,
2021-06-04,1.7524,1.8524,0.38%,开放申购,开放赎回,
2021-06-07,1.7597,1.8597,0.42%,开放申购,开放赎回,
2021-06-08,1.7508,1.8508,-0.51%,开放申购,开放赎回,
2021-06-09,1.7533,1.8533,0.14%,开放申购,开放赎回,
2021-06-10,1.7718,1.8718,1.06%,开放申购,开放赎回,
2021-06-11,1.76,1.86,-0.67%,开放申购,开放赎回,
2021-06-15,1.7442,1.8442,-0.90%,开放申购,开放赎回,
2021-06-16,1.7201,1.8201,-1.38%,开放申购,开放赎回,
2021-06-17,1.7334,1.8334,0.77%,开放申购,开放赎回,
2021-06-18,1.7455,1.8455,0.70%,开放申购,开放赎回,
2021-06-21,1.758,1.858,0.72%,开放申购,开放赎回,
2021-06-22,1.7668,1.8668,0.50%,开放申购,开放赎回,
2021-06-23,1.7802,1.8802,0.76%,开放申购,开放赎回,
2021-06-24,1.7719,1.8719,-0.47%,开放申购,开放赎回,
2021-06-25,1.7875,1.8875,0.88%,开放申购,开放赎回,
2021-06-28,1.7916,1.8916,0.23%,开放申购,开放赎回,
2021-06-29,1.7763,1.8763,-0.85%,开放申购,开放赎回,
2021-06-30,1.7871,1.8871,0.61%,开放申购,开放赎回,
2021-07-01,1.7645,1.8645,-1.26%,开放申购,开放赎回,
2021-07-02,1.75,1.85,-0.82%,开放申购,开放赎回,
2021-07-05,1.7637,1.8637,0.78%,开放申购,开放赎回,
2021-07-06,1.7633,1.8633,-0.02%,开放申购,开放赎回,
2021-07-07,1.7784,1.8784,0.86%,开放申购,开放赎回,
2021-07-08,1.7755,1.8755,-0.16%,开放申购,开放赎回,
2021-07-09,1.79,1.89,0.82%,开放申购,开放赎回,
2021-07-12,1.8149,1.9149,1.39%,开放申购,开放赎回,
2021-07-13,1.8297,1.9297,0.82%,开放申购,开放赎回,
2021-07-14,1.8149,1.9149,-0.81%,开放申购,开放赎回,
2021-07-15,1.8234,1.9234,0.47%,开放申购,开放赎回,
2021-07-16,1.8229,1.9229,-0.03%,开放申购,开放赎回,
2021-07-19,1.8142,1.9142,-0.48%,开放申购,开放赎回,
2021-07-20,1.8174,1.9174,0.18%,开放申购,开放赎回,
2021-07-21,1.8382,1.9382,1.14%,开放申购,开放赎回,
2021-07-22,1.8494,1.9494,0.61%,开放申购,开放赎回,
2021-07-23,1.84,1.94,-0.51%,开放申购,开放赎回,
2021-07-26,1.8105,1.9105,-1.60%,开放申购,开放赎回,
2021-07-27,1.7742,1.8742,-2.00%,开放申购,开放赎回,
2021-07-28,1.7497,1.8497,-1.38%,开放申购,开放赎回,
2021-07-29,1.7837,1.8837,1.94%,开放申购,开放赎回,
2021-07-30,1.7859,1.8859,0.12%,开放申购,开放赎回,
2021-08-02,1.8118,1.9118,1.45%,开放申购,开放赎回,
2021-08-03,1.7979,1.8979,-0.77%,开放申购,开放赎回,
2021-08-04,1.8269,1.9269,1.61%,开放申购,开放赎回,
2021-08-05,1.822,1.922,-0.27%,开放申购,开放赎回,
2021-08-06,1.8286,1.9286,0.36%,开放申购,开放赎回,
2021-08-09,1.8389,1.9389,0.56%,开放申购,开放赎回,
2021-08-10,1.8486,1.9486,0.53%,开放申购,开放赎回,
2021-08-11,1.8623,1.9623,0.74%,开放申购,开放赎回,
2021-08-12,1.8681,1.9681,0.31%,开放申购,开放赎回,
